Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,RowNum,Segmentation
70,-70,-44,-70,70,30,-70,-52,-70,1746,C
-70,70,-36,-70,52,-60,0,-35,46,1747,B
70,-70,-2,70,-70,-10,-70,-70,46,1748,A
-70,70,-16,-70,-70,-70,-70,-52,70,1749,B
70,-70,-68,-70,0,-60,-70,-17,46,1750,D
-70,-70,-60,-70,70,-50,-70,0,46,1751,D
-70,70,46,-70,35,-70,-70,-52,46,1752,D
70,70,60,70,35,-70,-70,-70,46,1753,B
-70,70,-12,-70,-17,-60,70,-17,70,1754,D
-70,-70,-48,70,-17,-10,-70,-35,46,1755,A
70,-70,-36,70,-70,10,-70,-35,-46,1756,A
-70,70,-26,70,-70,70,-70,-52,46,1757,C
-70,-70,-36,-70,70,-60,-70,-70,46,1758,D
-70,-70,-66,-70,70,-70,-70,-35,-46,1759,D
-70,-70,-20,70,-17,-70,-70,-52,-46,1760,A
-70,70,4,-70,-52,-70,-70,-70,46,1761,D
70,70,0,70,-70,-40,-70,-70,0,1762,A
-70,70,-62,-70,-52,-60,70,-35,46,1763,D
-70,70,-42,-70,70,-60,70,-17,70,1764,D
-70,70,-4,-70,-52,-50,70,0,46,1765,A
-70,70,-32,-70,-35,-50,0,-17,46,1766,A
-70,70,2,70,-70,-30,0,-17,46,1767,A
-70,-70,-22,70,-17,-40,-70,-52,46,1768,A
-70,-70,-66,-70,70,-60,-70,0,70,1769,D
70,-70,-22,70,-70,50,-70,-52,70,1770,A
70,70,-30,-70,17,-60,70,0,46,1771,B
70,-70,-2,70,17,-40,-70,-70,46,1772,A
70,70,-10,70,0,20,-70,-70,46,1773,D
-70,70,-32,70,-17,-20,0,-52,46,1774,C
-70,70,-10,-70,-70,-40,0,-17,46,1775,B
70,-70,-56,70,0,-20,-70,-52,70,1776,D
70,-70,4,70,-35,-40,-70,-70,46,1777,A
70,70,28,-70,35,-60,-70,-70,46,1778,D
-70,-70,-20,70,-70,-60,-70,-52,-46,1779,B
-70,70,-2,70,35,10,70,-52,46,1780,C
-70,70,-6,-70,-52,-70,0,0,46,1781,B
-70,-70,-24,70,-17,-70,-70,-70,70,1782,D
-70,70,-26,70,-17,10,0,-52,46,1783,B
-70,-70,-42,70,70,10,-70,-52,70,1784,D
-70,70,6,70,52,-20,70,-52,46,1785,A
70,-70,-56,70,-70,60,-70,-52,46,1786,C
-70,70,40,-70,35,-70,70,-52,46,1787,A
70,-70,-6,70,-70,-60,-70,-70,46,1788,D
-70,70,-6,70,-70,-70,0,-52,-70,1789,B
-70,-70,-48,70,-70,-70,-70,-70,46,1790,A
-70,70,-30,-70,-52,20,70,0,46,1791,B
70,70,56,-70,35,-70,-70,-70,46,1792,A
70,70,-6,-70,17,-70,-70,-35,0,1793,B
-70,70,4,70,-70,-70,70,-52,46,1794,B
-70,-70,-68,-70,70,-30,-70,-35,-46,1795,D
-70,70,-48,-70,-52,50,-70,-35,46,1796,B
-70,-70,-54,70,-35,-60,-70,-35,46,1797,D
70,-70,-44,-70,-35,-60,-70,0,-70,1798,C
70,-70,-40,70,-35,-60,-70,-70,46,1799,B
-70,70,-36,-70,70,-60,-70,0,46,1800,D
70,70,-14,-70,17,-70,70,-35,70,1801,A
70,-70,26,70,-70,-70,-70,-52,46,1802,B
70,-70,-36,-70,-70,0,-70,-52,46,1803,D
-70,-70,-50,-70,-35,10,-70,-35,46,1804,A
70,-70,-20,-70,-35,10,-70,-70,70,1805,D
70,70,38,70,-70,-70,0,-35,23,1806,C
70,-70,-64,-70,70,10,-70,-17,46,1807,D
70,-70,-42,-70,-35,-60,-70,-35,70,1808,D
-70,-70,-42,70,-70,60,-70,-35,46,1809,A
-70,-70,-56,-70,52,70,-70,-35,-23,1810,A
70,-70,-26,70,-70,-20,-70,-70,46,1811,A
-70,70,-10,70,-52,-20,70,0,46,1812,B
70,-70,-34,70,-70,-40,-70,-35,46,1813,C
70,70,56,-70,-17,-70,70,-52,46,1814,B
-70,-70,-60,-70,70,20,-70,-17,46,1815,D
-70,-70,-46,70,-17,70,-70,-35,46,1816,D
-70,-70,-46,70,-17,10,-70,-17,46,1817,A
-70,-70,-46,70,70,-60,-70,-35,46,1818,D
-70,-70,-50,70,-17,-60,-70,0,46,1819,C
-70,70,12,70,-70,-70,-70,-52,70,1820,A
70,70,-2,70,-70,-60,0,-52,46,1821,C
70,-70,-68,-70,70,-70,-70,-52,46,1822,D
-70,70,-26,-70,-52,-60,-70,0,-23,1823,D
-70,-70,-30,70,-17,10,-70,-70,46,1824,D
70,70,34,70,-17,-60,0,-52,46,1825,B
70,-70,-26,70,17,-60,-70,-35,-70,1826,B
-70,70,28,70,-70,-70,70,-52,46,1827,B
70,70,-28,-70,17,-60,0,-17,70,1828,B
-70,70,-24,70,-52,-70,-70,-17,46,1829,B
70,-70,-62,-70,70,-70,-70,-35,-46,1830,D
70,70,-8,70,-70,-40,-70,-52,46,1831,B
70,70,-54,70,70,10,-70,-52,-70,1832,D
70,-70,-52,-70,17,-70,-70,-52,-70,1833,D
70,-70,-6,-70,-17,10,-70,-52,46,1834,A
70,70,-32,70,52,-20,-70,-52,70,1835,D
-70,-70,-20,70,0,-70,-70,-52,46,1836,A
-70,-70,-36,70,-17,60,-70,-70,46,1837,D
70,70,-6,70,-70,-60,-70,-70,46,1838,C
-70,-70,-44,70,-70,0,-70,-70,70,1839,A
70,-70,-66,-70,70,-70,-70,-52,46,1840,D
-70,70,24,70,-17,-60,0,-52,46,1841,C
-70,70,-32,70,70,-60,0,-52,70,1842,A
-70,70,-2,70,-70,-50,0,-52,46,1843,C
-70,70,-16,70,-52,0,70,0,46,1844,C
70,-70,-52,70,70,-50,-70,17,46,1845,D
70,70,-14,70,-70,-60,70,-17,46,1846,C
70,70,-20,-70,-35,20,-70,-70,-46,1847,A
70,-70,-42,-70,-35,10,-70,17,46,1848,C
-70,70,66,70,35,20,-70,-17,46,1849,C
-70,-70,10,70,-70,-60,-70,-52,46,1850,B
-70,70,18,70,-70,-60,0,-35,46,1851,C
70,70,-16,70,-70,20,-70,-52,46,1852,C
-70,70,50,-70,35,-70,-70,-70,46,1853,D
-70,70,22,-70,-17,-60,70,-52,46,1854,B
-70,-70,-66,-70,70,-50,-70,-35,70,1855,D
70,70,-34,70,-70,-60,-70,-52,46,1856,C
-70,70,4,-70,70,-70,70,-17,0,1857,B
70,-70,-42,70,-35,-20,-70,-35,70,1858,A
70,-70,-40,70,70,-60,-70,-70,46,1859,D
70,70,-30,70,-70,0,0,-35,23,1860,B
70,70,-8,70,-70,-70,70,-17,46,1861,C
70,-70,-40,-70,-35,-70,-70,-70,-70,1862,D
70,70,6,70,-70,-60,70,-52,46,1863,C
70,70,22,70,35,-50,-70,17,23,1864,D
-70,70,-34,70,-17,-70,0,-52,46,1865,C
70,70,-20,-70,17,-30,0,35,70,1866,A
70,-70,-70,-70,-17,-60,-70,0,-46,1867,C
70,70,-20,-70,17,-60,0,-52,46,1868,B
-70,70,42,70,35,-70,-70,-70,46,1869,A
-70,70,-28,70,70,40,0,-52,46,1870,B
-70,70,14,70,-70,-50,-70,-52,46,1871,B
-70,-70,-54,70,17,-70,-70,0,70,1872,C
-70,70,-2,70,-70,0,0,-17,46,1873,B
-70,70,-6,70,-70,-60,-70,-70,46,1874,B
70,-70,-4,70,-70,-60,-70,-70,70,1875,B
-70,70,-6,-70,-70,-60,0,-35,46,1876,C
-70,70,0,70,-52,20,70,0,70,1877,B
-70,70,-26,-70,-52,-20,-70,-17,46,1878,D
70,-70,-54,-70,70,-70,-70,-35,-23,1879,B
-70,-70,-42,-70,-17,20,-70,-17,46,1880,A
70,-70,-62,-70,70,-20,-70,-35,-46,1881,D
70,70,-34,70,-70,-60,0,-17,46,1882,B
70,70,30,-70,-35,-70,-70,-70,-70,1883,A
70,-70,-28,70,-17,-60,-70,-52,70,1884,A
70,70,54,-70,-35,-70,70,-52,46,1885,A
70,-70,-50,-70,70,20,-70,-52,46,1886,D
-70,-70,-50,70,70,-10,-70,0,-46,1887,D
-70,-70,-2,70,-17,-60,-70,0,70,1888,B
70,70,-26,70,-70,-30,0,0,46,1889,B
70,70,-32,-70,-70,-70,0,-52,70,1890,D
-70,-70,-54,-70,0,-60,-70,0,46,1891,D
70,-70,-44,-70,52,10,-70,-70,46,1892,A
70,70,28,70,35,-70,-70,-52,46,1893,C
-70,70,-22,70,-70,-60,0,-35,46,1894,C
70,70,4,70,-70,-60,0,17,-23,1895,C
-70,70,-32,-70,-17,-60,-70,-52,46,1896,A
-70,70,8,70,-70,-60,-70,-70,46,1897,D
-70,-70,-40,70,-70,0,-70,-70,46,1898,A
70,-70,-44,-70,52,10,-70,-70,70,1899,D
70,-70,-52,70,70,-70,-70,-35,-46,1900,B
-70,-70,-56,-70,70,0,-70,-17,70,1901,D
-70,70,-4,70,-17,-60,0,-52,46,1902,B
-70,70,-32,-70,17,10,0,-35,70,1903,D
-70,70,30,70,-52,-60,0,-17,46,1904,B
70,70,-16,-70,-35,-60,-70,-70,46,1905,A
-70,70,-30,70,-70,-70,-70,-52,46,1906,C
70,-70,-68,-70,70,-70,-70,-17,46,1907,D
70,-70,-42,70,70,-10,-70,-35,46,1908,D
-70,-70,-44,70,-70,-60,-70,0,46,1909,C
-70,-70,-68,-70,70,60,-70,-35,-70,1910,D
-70,70,-24,70,-17,-70,0,-35,70,1911,C
-70,-70,-64,-70,70,-60,-70,-17,-70,1912,D
-70,-70,-60,-70,70,-70,-70,17,-70,1913,D
-70,70,22,-70,-17,-70,0,-52,46,1914,C
-70,-70,-44,-70,-52,-30,-70,0,23,1915,D
70,70,38,-70,-70,-60,70,-52,46,1916,C
-70,70,-22,70,-35,20,-70,-52,46,1917,C
-70,-70,-12,70,-70,-70,-70,-70,-70,1918,B
70,-70,-68,-70,70,-70,-70,0,-46,1919,D
-70,70,-16,-70,-52,-40,-70,70,70,1920,D
70,-70,-50,70,-17,-70,-70,-35,46,1921,D
70,70,-6,70,17,-60,0,-17,70,1922,B
-70,-70,-54,70,70,10,-70,-52,46,1923,C
-70,70,56,70,35,-70,-70,-70,46,1924,B
-70,70,-40,70,70,-70,-70,-52,0,1925,A
-70,-70,-6,-70,0,-60,-70,-52,0,1926,C
-70,70,58,-70,35,-70,-70,-70,46,1927,D
-70,70,-32,70,-70,-10,0,-52,-70,1928,A
-70,70,2,-70,35,-60,70,-35,46,1929,C
-70,70,14,70,-70,-70,-70,-52,-70,1930,C
70,70,-28,70,-70,-40,-70,-70,46,1931,B
-70,70,2,70,-70,-50,-70,-70,46,1932,B
-70,70,-6,70,70,-60,0,-70,46,1933,D
-70,-70,-54,70,-35,60,-70,-35,46,1934,D
70,-70,0,70,-70,-60,-70,-70,46,1935,C
70,-70,-42,70,-70,0,-70,-35,46,1936,A
70,-70,-44,70,0,-70,-70,-70,46,1937,D
70,-70,-44,70,-35,-70,-70,-17,-70,1938,A
-70,70,-12,70,-70,-30,-70,-70,-70,1939,A
-70,70,-8,70,-70,-40,0,-52,46,1940,C
-70,70,-32,70,-52,-60,70,-35,46,1941,B
-70,70,-12,70,-70,60,0,-17,46,1942,C
-70,70,-2,70,-52,-70,70,-52,46,1943,C
-70,70,50,-70,35,-70,70,-52,46,1944,B
-70,70,-12,-70,-52,-60,70,17,46,1945,C
70,-70,-48,-70,17,20,-70,-17,70,1946,A
70,-70,-40,70,17,30,-70,-70,46,1947,A
-70,-70,-64,-70,70,-70,-70,-17,-70,1948,D
-70,-70,-70,-70,70,10,-70,-17,46,1949,D
-70,70,32,70,35,-70,70,-52,46,1950,C
70,70,4,70,-70,-70,0,-52,46,1951,C
70,-70,-50,-70,70,-60,-70,-52,46,1952,B
-70,70,54,70,35,20,-70,-70,46,1953,D
-70,-70,-46,70,-70,20,-70,-52,46,1954,A
-70,70,0,-70,35,-70,-70,-52,46,1955,D
-70,-70,-54,70,-52,20,-70,-17,46,1956,D
-70,70,-4,70,-70,-60,-70,-35,46,1957,C
-70,-70,-68,-70,-70,20,-70,35,0,1958,B
70,70,-4,70,17,-70,-70,-70,46,1959,A
70,70,32,70,52,-40,-70,-52,46,1960,B
70,-70,-30,70,-35,-70,-70,-70,46,1961,A
70,-70,-64,-70,70,-70,-70,-17,70,1962,D
-70,70,52,-70,35,-70,-70,-70,70,1963,B
-70,-70,-40,-70,-17,-60,-70,-70,46,1964,D
-70,70,-10,70,-17,-60,0,17,46,1965,C
70,-70,-40,70,17,-70,-70,-35,23,1966,D
70,-70,-44,-70,70,-60,-70,-17,46,1967,C
70,70,-10,70,-70,-60,0,-52,46,1968,C
-70,70,-8,-70,17,-60,0,52,70,1969,D
70,70,-30,-70,-70,-60,-70,-70,46,1970,B
70,-70,-28,70,-70,-70,-70,-70,-70,1971,A
70,70,-14,70,-17,-50,0,-52,46,1972,B
-70,70,-24,70,-70,10,0,-52,46,1973,C
70,70,-44,-70,-70,-70,70,-35,70,1974,A
70,70,8,-70,17,-60,-70,-70,46,1975,B
70,70,-8,70,17,-60,0,-52,46,1976,A
70,70,-12,-70,0,-50,-70,-70,46,1977,D
70,70,-40,70,-35,-70,-70,-52,46,1978,A
-70,-70,-40,-70,70,-70,-70,-17,-46,1979,B
-70,70,-16,-70,-35,10,-70,-52,-70,1980,A
70,70,-16,70,52,-60,-70,-70,-70,1981,B
70,-70,-64,-70,-17,-60,-70,-17,46,1982,D
70,-70,-34,70,-70,20,-70,-52,46,1983,A
70,-70,-50,-70,-70,-70,-70,0,-46,1984,C
-70,70,-10,70,-52,-60,70,-17,46,1985,C
-70,70,-12,-70,-17,-70,70,0,46,1986,C
-70,70,8,70,35,-50,70,-52,46,1987,C
-70,70,-22,-70,-17,20,0,-35,46,1988,A
-70,-70,-62,-70,70,-70,-70,-35,46,1989,D
70,70,-6,70,-70,-50,-70,-70,46,1990,B
-70,70,38,-70,-52,-70,70,-52,46,1991,D
-70,70,-26,70,-70,-60,0,-35,46,1992,B
70,70,-28,-70,-35,-70,-70,-52,46,1993,B
-70,70,58,-70,35,-70,70,-35,-70,1994,D
-70,70,2,70,-70,-70,-70,-70,46,1995,B
-70,70,-22,-70,17,-20,0,-17,70,1996,A
-70,70,-52,70,-70,-60,-70,-17,46,1997,C
-70,70,0,70,-52,-60,70,-52,46,1998,C
70,70,-26,70,17,-60,0,35,46,1999,A
-70,70,16,70,-70,-70,0,70,-70,2000,C
-70,-70,-52,-70,70,-60,-70,-35,-70,2001,A
70,70,60,-70,35,-70,70,-52,46,2002,B
-70,-70,-54,-70,-70,40,-70,-17,46,2003,C
-70,-70,-40,70,-17,-60,-70,-70,46,2004,A
-70,-70,-52,70,-70,-70,-70,-70,46,2005,D
70,70,-14,-70,-17,20,0,0,70,2006,D
70,-70,-56,-70,70,-60,-70,-35,46,2007,A
70,-70,-42,-70,-70,-40,-70,-17,46,2008,C
70,-70,-64,-70,70,-10,-70,-17,70,2009,D
-70,70,38,70,35,-60,70,-17,46,2010,C
-70,70,-36,70,-70,-70,0,-52,46,2011,B
-70,-70,-2,70,-70,-60,-70,-70,46,2012,B
70,-70,-24,70,-70,-60,-70,-52,46,2013,C
-70,70,-16,70,-70,0,0,0,46,2014,B
-70,70,-24,-70,-17,-70,-70,-17,46,2015,A
-70,-70,-28,70,-17,20,-70,-52,46,2016,A
-70,70,-16,70,-35,-70,-70,-70,46,2017,A
70,70,-6,70,-70,-60,0,-52,46,2018,C
-70,70,-20,-70,70,-10,70,-52,0,2019,B
-70,70,-6,70,-52,-30,0,-17,-46,2020,B
-70,70,44,70,35,-60,-70,-70,-70,2021,D
-70,70,-6,70,-17,-40,-70,-52,46,2022,A
-70,70,4,70,-52,10,70,0,46,2023,C
-70,70,-50,-70,-17,-70,0,-52,70,2024,A
70,70,36,70,-35,-60,0,-52,46,2025,A
-70,-70,-50,-70,-70,-70,-70,-52,46,2026,A
70,70,-52,70,-70,10,0,-52,46,2027,C
70,-70,-42,-70,70,-50,-70,-17,70,2028,D
70,-70,-66,-70,-35,20,-70,-17,46,2029,A
-70,70,-16,70,-52,-60,-70,0,46,2030,B
70,-70,-14,70,0,-60,-70,-70,46,2031,D
-70,-70,-24,70,-70,20,-70,-52,46,2032,A
-70,70,32,70,35,-60,70,-52,46,2033,B
-70,70,-22,70,-70,20,0,-35,46,2034,B
70,70,12,-70,17,-60,70,70,70,2035,A
-70,-70,-32,70,17,20,-70,-70,46,2036,D
-70,-70,-70,-70,70,-70,-70,35,-70,2037,D
-70,70,-2,70,-70,-60,0,-35,46,2038,C
70,-70,-42,-70,-70,-50,-70,-17,-46,2039,A
-70,70,40,-70,35,10,-70,-70,46,2040,A
-70,70,-48,70,70,-60,0,-52,46,2041,A
-70,70,-32,70,-17,-70,0,-35,46,2042,C
-70,70,-16,-70,-17,-60,0,-35,46,2043,B
-70,-70,-62,-70,70,-60,-70,-17,46,2044,D
70,70,-4,70,-70,10,0,-52,46,2045,B
-70,70,10,70,-70,-70,0,-52,46,2046,C
-70,70,2,70,-70,-60,0,-52,0,2047,A
-70,-70,-62,-70,70,-50,-70,-35,70,2048,D
-70,70,-6,70,-17,-70,0,-35,46,2049,C
-70,70,38,70,-70,-20,70,-35,46,2050,C
70,-70,-60,-70,17,-60,-70,-17,46,2051,B
70,-70,-64,70,70,-70,-70,0,-46,2052,D
-70,-70,-70,-70,70,-60,-70,-17,46,2053,D
-70,-70,-42,70,-17,20,-70,-52,46,2054,D
70,-70,-34,70,70,-10,-70,-35,-46,2055,D
-70,70,-32,-70,-35,20,-70,-52,46,2056,D
-70,-70,-22,70,-17,-60,-70,-70,0,2057,A
70,70,-22,70,70,20,0,-52,46,2058,D
70,-70,-40,-70,52,20,-70,-70,46,2059,D
-70,70,32,70,-70,-60,-70,-70,46,2060,B
-70,70,0,-70,-17,-60,-70,-70,46,2061,A
70,70,52,-70,35,-60,70,-52,46,2062,D
70,70,8,70,-70,-70,0,0,46,2063,C
70,-70,-46,-70,52,10,-70,70,70,2064,A
70,-70,-60,-70,70,-70,-70,-35,46,2065,D
-70,70,10,70,-70,20,0,-17,46,2066,C
70,70,4,70,-35,-70,-70,-52,46,2067,D
70,70,-26,70,-70,10,-70,-70,46,2068,B
70,70,28,70,-70,-60,-70,-52,46,2069,A
-70,-70,-48,70,-70,-60,-70,17,46,2070,A
70,70,2,70,-70,-60,0,-35,46,2071,C
70,-70,-68,-70,17,-60,-70,-17,46,2072,D
70,70,-24,-70,70,-60,0,-17,46,2073,D
-70,-70,-24,70,-70,-30,-70,-70,-70,2074,A
-70,-70,-40,-70,-35,-60,-70,-52,-70,2075,C
-70,-70,-24,70,-70,-10,-70,-70,-70,2076,B
-70,70,-36,70,-52,-70,70,-17,46,2077,A
-70,70,-24,70,-17,20,0,-52,46,2078,B
-70,-70,-54,-70,70,-70,-70,-35,46,2079,D
-70,70,-22,-70,-52,-40,70,0,46,2080,B
70,70,0,70,-70,-70,0,-52,46,2081,C
70,70,-40,70,-17,-40,0,-35,70,2082,D
-70,70,-28,70,-70,-70,-70,-52,46,2083,C
70,-70,-56,-70,-70,-10,-70,-35,46,2084,C
-70,-70,-26,70,-17,-70,-70,-52,-46,2085,A
70,-70,-62,-70,70,-70,-70,-17,-70,2086,D
70,70,-32,70,-70,-60,0,-52,46,2087,C
70,70,22,70,-70,-70,-70,-52,46,2088,B
-70,70,-8,70,-70,-70,0,-52,46,2089,C
70,70,-30,70,17,-60,-70,-52,46,2090,C
-70,70,-2,70,-17,-60,-70,-17,-46,2091,C
-70,70,38,70,35,-50,-70,-70,46,2092,D
70,-70,-10,70,17,-60,-70,-70,46,2093,B
-70,-70,-56,70,-35,10,-70,-52,46,2094,D
-70,-70,-44,70,70,20,-70,-35,0,2095,D
-70,-70,-56,-70,-17,10,-70,70,46,2096,C
-70,-70,-56,-70,-52,-70,-70,-35,46,2097,A
-70,70,-56,70,-70,10,-70,-52,0,2098,A
-70,-70,-48,-70,-17,-60,-70,-35,46,2099,B
70,70,36,-70,-17,0,0,-35,46,2100,B
-70,70,-10,70,-70,-70,70,-52,46,2101,B
-70,-70,-50,-70,-35,-60,-70,0,-46,2102,D
70,70,-22,70,-70,-40,70,-35,-46,2103,C
70,70,-42,70,-70,10,-70,-35,46,2104,A
-70,70,-8,70,-70,-70,-70,-70,46,2105,B
70,70,2,70,-70,-60,0,-52,46,2106,C
70,70,-26,70,-70,-70,0,-35,46,2107,A
70,-70,-32,70,-35,-70,-70,-35,46,2108,A
-70,-70,-52,-70,70,-40,-70,-17,46,2109,D
70,70,-42,70,52,-30,70,-52,-70,2110,B
-70,70,-34,-70,-52,0,70,-17,46,2111,A
-70,-70,-70,-70,-17,-60,-70,-17,46,2112,D
70,-70,-34,70,-70,-60,-70,-70,70,2113,B
-70,70,-4,70,-70,10,-70,-35,-46,2114,A
-70,70,-4,70,-17,-60,0,-17,46,2115,B
-70,-70,-44,-70,-70,-40,-70,-52,46,2116,A
70,70,-12,70,-70,-60,0,-35,46,2117,C
-70,-70,-48,70,70,-70,-70,17,46,2118,D
-70,70,28,-70,-17,-30,0,-52,46,2119,A
-70,-70,-42,70,-35,-70,-70,-17,-70,2120,D
-70,70,42,70,35,-60,-70,-70,46,2121,A
70,-70,-28,70,70,-70,-70,-70,46,2122,A
-70,-70,-70,-70,70,-60,-70,-35,46,2123,D
70,70,-22,70,-70,-50,0,-52,46,2124,B
-70,70,-10,70,-52,-70,0,-17,70,2125,A
70,70,32,70,-70,-70,70,-52,46,2126,C
-70,70,-16,70,-70,-60,0,-52,46,2127,B
70,-70,-48,70,70,-70,-70,-17,46,2128,A
-70,70,-6,70,-17,-60,0,-35,46,2129,C
70,-70,-62,-70,70,-70,-70,17,70,2130,D
-70,70,-14,70,-70,-70,-70,-52,46,2131,C
70,70,54,70,35,10,70,-52,46,2132,C
-70,70,24,70,-70,-60,70,-52,46,2133,B
70,-70,-48,70,-70,50,-70,-70,46,2134,A
-70,70,32,70,-70,-60,0,-35,46,2135,C
-70,-70,-36,70,-70,-60,-70,-52,-70,2136,A
70,70,-22,70,-70,-70,70,-52,-46,2137,C
70,-70,-66,-70,-70,-70,-70,-35,46,2138,D
70,70,-52,-70,17,-60,0,70,-70,2139,D
-70,70,4,70,-70,-30,-70,-70,46,2140,B
-70,70,26,-70,-70,-60,-70,-70,46,2141,B
70,70,-4,70,-70,-70,-70,-70,46,2142,B
-70,70,-4,-70,-70,-60,-70,-35,-70,2143,A
70,-70,-54,70,-70,-60,-70,70,46,2144,C
70,70,-44,70,-17,-60,-70,-70,46,2145,A
-70,70,-20,-70,-52,-60,70,-35,70,2146,A
-70,70,10,-70,-52,0,0,0,46,2147,B
70,-70,-36,70,17,-30,-70,-70,46,2148,A
70,-70,-10,70,-17,20,-70,-52,46,2149,A
70,-70,-46,70,70,50,-70,17,46,2150,D
70,-70,-62,-70,70,-10,-70,-35,-70,2151,D
70,70,54,-70,17,-70,70,-52,46,2152,B
70,70,-34,-70,-35,70,0,-52,46,2153,A
70,-70,-6,70,17,-60,-70,-70,46,2154,B
-70,70,-4,70,-70,-60,-70,-52,0,2155,B
-70,70,24,70,35,-70,70,-35,46,2156,A
70,70,-28,70,17,10,0,-52,46,2157,C
70,-70,-50,-70,-17,-70,-70,0,-46,2158,D
-70,70,12,70,0,-60,70,0,46,2159,C
-70,70,-2,-70,-17,-60,0,-17,-70,2160,B
-70,70,-42,-70,0,-30,-70,-35,46,2161,D
70,70,-22,70,-35,-70,-70,-70,70,2162,B
-70,-70,-10,70,-17,-60,-70,-52,46,2163,D
-70,-70,-54,70,52,10,-70,-52,46,2164,A
70,-70,-64,-70,70,-70,-70,35,-70,2165,D
70,-70,0,-70,-70,0,-70,-70,46,2166,C
-70,-70,-42,70,-35,-70,-70,-35,46,2167,D
70,70,4,70,-35,-60,0,-52,-70,2168,C
70,-70,-34,70,-70,10,-70,-17,-70,2169,D
-70,70,58,70,35,-70,-70,-52,46,2170,B
-70,70,-22,70,-52,-60,-70,-52,46,2171,D
-70,70,16,70,-52,-70,70,-52,46,2172,B
-70,70,-26,-70,-52,-70,-70,-17,70,2173,D
-70,-70,-30,70,-70,-50,-70,-70,70,2174,D
70,70,16,70,-70,-40,-70,-52,46,2175,C
-70,-70,-22,70,-70,10,-70,-70,46,2176,A
70,-70,-42,-70,0,-70,-70,-17,46,2177,A
70,-70,-50,-70,0,-70,-70,0,70,2178,A
-70,70,-36,70,-52,10,70,-17,46,2179,C
70,-70,0,70,17,-60,-70,-52,46,2180,A
-70,-70,-48,70,-35,-40,-70,-35,70,2181,A
-70,-70,-34,70,-70,-10,-70,-35,-46,2182,B
-70,70,36,70,-52,-70,70,-17,46,2183,C
70,70,-6,70,17,-60,-70,-52,46,2184,A
70,70,50,70,35,-70,70,-52,46,2185,C
70,-70,-60,-70,0,-30,-70,-17,46,2186,D
70,-70,-56,70,70,-70,-70,-70,46,2187,D
-70,70,-52,70,70,-50,0,-52,-70,2188,A
70,70,16,70,-70,-30,0,35,0,2189,A
-70,70,-48,70,70,-50,0,-52,-46,2190,B
70,-70,-44,-70,-35,-10,-70,-52,-70,2191,A
70,-70,-54,70,-70,-60,-70,0,46,2192,A
70,-70,-40,-70,70,-60,-70,-35,46,2193,B
70,-70,-20,70,0,-60,-70,-70,46,2194,D
70,70,-6,70,-17,-70,0,-17,-46,2195,B
70,-70,-48,70,-70,70,-70,-52,46,2196,B
-70,-70,-48,-70,17,-70,-70,0,-70,2197,A
70,70,-32,70,-70,-20,-70,-52,46,2198,D
70,70,42,70,35,-50,70,-17,46,2199,B
-70,-70,-68,-70,-17,-70,-70,17,70,2200,A
70,-70,-22,70,-70,-60,-70,-70,-70,2201,B
70,70,-50,70,-35,-70,0,-52,-46,2202,A
-70,70,-16,70,-70,-70,0,-17,46,2203,B
-70,-70,-26,-70,-17,-60,-70,-70,70,2204,A
-70,-70,-22,70,-70,50,-70,-70,-70,2205,A
70,-70,-8,70,-70,-40,-70,-70,46,2206,C
-70,70,-14,-70,-17,10,-70,-52,46,2207,D
-70,70,-48,70,-70,-60,0,-35,-70,2208,B
-70,-70,-54,70,70,-70,-70,-35,-70,2209,C
70,70,-6,70,17,-50,0,-35,46,2210,C
-70,-70,-40,70,-35,-70,-70,-35,46,2211,C
70,70,-36,70,-70,0,0,-52,46,2212,C
70,70,-4,70,-70,-60,0,17,46,2213,C
-70,70,-2,70,-17,-70,0,17,70,2214,C
-70,-70,-66,-70,-17,-20,-70,-52,46,2215,D
-70,-70,-40,-70,0,-60,-70,17,70,2216,D
-70,70,8,70,-70,-70,0,-35,-70,2217,C
70,70,-30,70,-35,-60,-70,-17,-70,2218,A
70,-70,-52,-70,70,70,-70,-70,46,2219,D
-70,70,-20,70,-17,10,-70,-52,46,2220,B
70,-70,-70,-70,70,-70,-70,0,46,2221,D
70,-70,-48,-70,70,-70,-70,-35,46,2222,D
-70,70,64,-70,35,-50,0,-52,46,2223,A
-70,-70,-42,-70,70,0,-70,0,-70,2224,D
70,70,-2,-70,17,-70,-70,17,70,2225,A
-70,70,0,70,-70,-60,0,-17,46,2226,C
-70,-70,-48,-70,70,20,-70,-35,-70,2227,D
-70,70,8,70,-70,-50,-70,-70,46,2228,A
70,70,-28,70,-70,-70,0,-17,46,2229,C
-70,70,-26,70,17,50,0,-35,46,2230,A
70,-70,-60,-70,70,-40,-70,0,46,2231,D
70,70,50,70,35,70,70,-35,46,2232,C
70,70,32,70,35,-70,70,-52,46,2233,B
70,-70,-52,-70,-70,-70,-70,17,46,2234,D
-70,70,-12,-70,-52,-60,70,-52,-70,2235,B
-70,70,8,70,-52,-40,0,-17,-70,2236,B
-70,70,-26,-70,17,-10,0,0,70,2237,D
-70,70,-36,70,-52,-60,0,-52,46,2238,A
-70,70,-44,70,70,-70,-70,-52,46,2239,C
