no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,RowNum,booking_status
0,-27000,-19285,-23823,-27000,-27000,-27000,-19686,-27000,12272,9000,-27000,-27000,-27000,-27000,-20500,-27000,28235,0
-13500,-27000,-11571,-17470,-27000,-27000,-27000,-26268,-27000,7363,12600,-13500,-27000,-27000,-27000,-19000,-5400,28237,0
0,-27000,-11571,-17470,-27000,-27000,-18000,-25293,27000,-17181,27000,-13500,-27000,-27000,-27000,-13000,-27000,28238,0
0,-27000,-19285,-17470,-27000,-27000,-27000,-13103,27000,-2454,-18000,-13500,-27000,-27000,-27000,-18233,-5400,28239,0
13500,-27000,-27000,-20647,-27000,-27000,-18000,-9812,27000,12272,12600,-13500,-27000,-27000,-27000,-10619,-16200,28243,0
0,-27000,-19285,-17470,9000,-27000,-18000,-21392,27000,-2454,7200,-13500,-27000,-27000,-27000,-12060,-27000,28244,0
-13500,-27000,-27000,-17470,-27000,-27000,-18000,-23586,27000,-2454,-3600,-13500,-27000,-27000,-27000,-16158,-16200,28247,0
0,-27000,-27000,-20647,9000,-27000,-27000,-14566,-27000,17181,0,-27000,-27000,-27000,-27000,-16100,-27000,28248,0
0,-27000,-11571,-23823,-9000,-27000,-27000,-15663,27000,17181,-14400,-13500,-27000,-27000,-27000,-19100,-16200,28250,0
0,-27000,-19285,-14294,-27000,-27000,-27000,-18467,27000,7363,1800,-13500,-27000,-27000,-27000,-13410,-16200,28251,0
0,-21600,-27000,-20647,-27000,27000,9000,-27000,27000,2454,10800,27000,-27000,-27000,-27000,-27000,-5400,28252,0
0,-27000,-27000,-20647,-27000,-27000,-27000,-26756,27000,-22090,-10800,0,-27000,-27000,-27000,-19800,-27000,28253,0
13500,-27000,-11571,-11117,-27000,-27000,-18000,-18954,27000,2454,-1800,-13500,-27000,-27000,-27000,-13101,-5400,28254,0
-13500,-27000,-27000,-20647,-27000,-27000,-27000,-25537,-27000,17181,7200,0,-27000,-27000,-27000,-14000,-27000,28255,0
0,-27000,-27000,-14294,-9000,-27000,-27000,-20295,27000,22090,-25200,-13500,-27000,-27000,-27000,-18200,-27000,28256,0
0,-21600,-27000,-20647,-27000,-27000,-18000,-26024,27000,27000,-12600,27000,27000,-27000,-26068,-27000,-5400,28258,0
13500,-27000,-19285,-27000,-27000,-27000,-18000,-24074,27000,-2454,18000,-13500,-27000,-27000,-27000,-12300,-16200,28260,0
0,-27000,-11571,-23823,-27000,-27000,-27000,-25659,27000,12272,-9000,-27000,-27000,-27000,-27000,-17500,-27000,28261,0
0,-27000,-27000,-20647,-27000,-27000,-18000,-17735,27000,-2454,21600,-13500,-27000,-27000,-27000,-13860,-16200,28262,0
13500,-27000,-27000,-20647,-27000,-27000,-27000,-12494,27000,-17181,23400,-27000,-27000,-27000,-27000,-13400,-27000,28264,0
0,-27000,-27000,-23823,-27000,-27000,-27000,-24805,27000,27000,12600,-13500,-27000,-27000,-27000,-16600,-27000,28265,0
-13500,-27000,-19285,-27000,-9000,-27000,-27000,-27000,27000,2454,-23400,-13500,-27000,-27000,-27000,-17714,-27000,28267,0
0,-27000,-27000,-23823,-27000,27000,-18000,-21514,27000,12272,-12600,-13500,-27000,-27000,-27000,-12060,-16200,28268,0
0,-21600,-27000,-20647,9000,-27000,-27000,-24562,27000,12272,-12600,-13500,-27000,-27000,-27000,-7695,-5400,28270,0
0,-27000,-19285,-27000,-27000,-27000,-27000,-27000,27000,7363,-27000,-13500,-27000,-27000,-27000,-16800,-16200,28271,0
13500,-27000,-27000,-23823,-27000,-27000,-18000,-27000,27000,-2454,1800,-13500,-27000,-27000,-27000,-9300,-27000,28272,0
0,-27000,-27000,-17470,-27000,-27000,-18000,-25537,27000,27000,-1800,-13500,-27000,-27000,-27000,-15300,-27000,28274,0
0,-27000,-27000,-14294,-27000,-27000,0,-26512,27000,-12272,7200,-13500,-27000,-27000,-27000,-12662,-5400,28275,0
-13500,-27000,-27000,-20647,-27000,-27000,-27000,9325,27000,-7363,-10800,-27000,-27000,-27000,-27000,-19400,-27000,28276,0
-13500,-27000,-27000,-23823,-9000,-27000,-27000,-26756,27000,12272,-1800,-13500,-27000,-27000,-27000,-15989,-5400,28277,0
0,-27000,-27000,-20647,9000,-27000,-27000,-17979,-27000,12272,3600,-27000,-27000,-27000,-27000,-16850,-27000,28278,0
0,-27000,-19285,-20647,-27000,-27000,-27000,14200,27000,17181,-16200,-27000,-27000,-27000,-27000,-17933,-16200,28279,0
0,-27000,-27000,-20647,9000,-27000,-27000,-14566,-27000,17181,0,-27000,-27000,-27000,-27000,-16100,-27000,28281,0
0,-27000,-19285,-20647,-9000,-27000,-27000,-22611,27000,17181,21600,-13500,-27000,-27000,-27000,-16100,-16200,28282,0
0,-27000,-27000,-20647,-27000,-27000,-27000,-23952,27000,17181,-19800,-13500,-27000,-27000,-27000,-12100,-16200,28283,0
-13500,-27000,-27000,-17470,-27000,27000,-27000,-26878,27000,12272,-18000,0,27000,-14538,13034,-20300,-27000,28284,0
0,-27000,-27000,-23823,-9000,-27000,-27000,-24927,27000,17181,-16200,-13500,-27000,-27000,-27000,-13500,-5400,28285,0
0,-27000,-19285,-20647,-9000,-27000,-27000,-20173,27000,2454,-27000,-13500,-27000,-27000,-27000,-16290,-16200,28286,0
0,-27000,-19285,-14294,-9000,-27000,-27000,-22489,27000,7363,10800,-13500,-27000,-27000,-27000,-16467,-16200,28288,0
0,-27000,-27000,-17470,-27000,-27000,-27000,-22246,27000,-22090,-10800,-13500,-27000,-27000,-27000,-21272,-16200,28289,0
0,-27000,-19285,-14294,-27000,-27000,-27000,-10787,27000,-7363,-12600,-13500,-27000,-27000,-27000,-17055,-16200,28290,0
0,-27000,-19285,-23823,-27000,-27000,-18000,-24805,27000,27000,27000,-13500,-27000,-27000,-27000,-12200,-16200,28291,0
0,-27000,-11571,-23823,-27000,-27000,-27000,-17370,27000,-27000,25200,-13500,-27000,-27000,-27000,-20536,-27000,28292,0
0,-27000,-19285,-14294,-27000,-27000,-27000,-16882,27000,-17181,21600,-27000,-27000,-27000,-27000,-18925,-27000,28294,0
0,-27000,-27000,-17470,-27000,-27000,-27000,-21758,27000,22090,-27000,-27000,-27000,-27000,-27000,-19500,-27000,28296,0
-13500,-27000,-11571,-11117,-27000,-27000,-27000,-18711,27000,7363,23400,-13500,-27000,-27000,-27000,-17765,-16200,28297,0
0,-27000,-11571,-23823,-9000,-27000,-27000,-26878,27000,-27000,12600,-13500,-27000,-27000,-27000,-19100,-27000,28299,0
0,-27000,-19285,-17470,-27000,-27000,-27000,-14810,27000,-12272,3600,-27000,-27000,-27000,-27000,-20404,-27000,28300,0
0,-27000,-19285,-20647,-9000,-27000,-27000,-25537,27000,7363,-27000,-13500,-27000,-27000,-27000,-15100,-5400,28301,0
-13500,-27000,-27000,-17470,-27000,-27000,-27000,-18345,27000,-2454,-3600,-27000,-27000,-27000,-27000,-15000,-27000,28302,0
13500,-27000,-11571,-14294,9000,-27000,-18000,-13347,-27000,12272,0,-27000,-27000,-27000,-27000,-12025,-16200,28303,0
0,-27000,-19285,-11117,-27000,-27000,-27000,-24562,-27000,17181,-7200,-13500,27000,-22846,-27000,-17160,-27000,28304,0
-13500,-27000,-11571,-20647,-27000,-27000,-18000,-6887,27000,17181,21600,-13500,-27000,-27000,-27000,-16560,5400,28307,0
-13500,-27000,-27000,-23823,-27000,-27000,-27000,-24318,-27000,27000,3600,0,-27000,-27000,-27000,-20500,-27000,28311,0
0,-27000,-27000,-17470,-27000,-27000,-27000,-22489,27000,17181,-5400,-27000,-27000,-27000,-27000,-16500,-27000,28313,0
13500,-27000,-27000,-20647,-27000,-27000,-18000,-25171,27000,-12272,18000,-13500,-27000,-27000,-27000,-11800,-5400,28314,0
0,-27000,-19285,-20647,-27000,-27000,-27000,-20051,27000,-2454,-10800,-27000,-27000,-27000,-27000,-17933,-16200,28317,0
0,-27000,-19285,-27000,-9000,-27000,-27000,-24074,27000,12272,-9000,-13500,-27000,-27000,-27000,-27000,-16200,28318,0
0,-27000,-11571,-17470,-27000,-27000,-9000,-13835,27000,12272,14400,-13500,-27000,-27000,-27000,-14262,5400,28319,0
0,-27000,-27000,-23823,-27000,-27000,-27000,-26878,27000,2454,7200,-13500,-27000,-27000,-27000,-15900,-16200,28320,0
0,-27000,-27000,-23823,-27000,-27000,-27000,-23830,27000,-2454,-14400,-27000,-27000,-27000,-27000,-15000,-27000,28321,0
-13500,-27000,-27000,-23823,-9000,-27000,-27000,-26268,27000,27000,-27000,-13500,-27000,-27000,-27000,-18200,-27000,28323,0
0,-27000,-19285,-27000,-27000,-27000,-27000,-27000,27000,-2454,19800,-13500,-27000,-27000,-27000,-17370,-27000,28324,0
0,-27000,-11571,-20647,-27000,-27000,9000,-12981,27000,27000,12600,-13500,-27000,-27000,-27000,-17888,-27000,28325,0
0,-27000,-27000,-23823,-27000,-27000,-27000,-27000,27000,-2454,0,27000,-27000,-27000,-27000,-27000,-27000,28326,0
0,-21600,-19285,-14294,9000,-27000,-27000,-2986,27000,27000,9000,-27000,-27000,-27000,-27000,-13300,-27000,28327,0
0,-27000,-27000,-20647,-27000,-27000,-18000,-26146,-27000,17181,9000,-13500,-27000,-27000,-27000,-13400,-5400,28328,0
0,-27000,-27000,-14294,9000,-27000,-27000,-14810,27000,12272,21600,-27000,-27000,-27000,-27000,-13000,-16200,28329,0
-13500,-27000,-27000,-23823,-27000,-27000,-27000,-22855,27000,-27000,18000,0,-27000,-27000,-27000,-21100,-27000,28333,0
-13500,-27000,-27000,-23823,-27000,-27000,-27000,-19808,27000,-27000,21600,-27000,-27000,-27000,-27000,-19000,-27000,28334,0
-13500,-27000,-19285,-23823,9000,-27000,-27000,-19686,-27000,12272,9000,-13500,-27000,-27000,-27000,-27000,-27000,28336,0
-13500,-27000,-27000,-20647,-27000,-27000,-27000,-25293,-27000,17181,-1800,-27000,-27000,-27000,-27000,-17000,-27000,28338,0
0,-27000,-11571,-20647,-27000,-27000,-27000,-23952,27000,2454,-27000,-27000,-27000,-27000,-27000,-19775,-27000,28341,0
0,-27000,-27000,-20647,-27000,-27000,-27000,-15176,27000,-12272,-14400,-13500,-27000,-27000,-27000,-17370,-16200,28342,0
13500,-27000,-11571,-23823,-27000,-27000,-18000,-20295,27000,-7363,-14400,-13500,-27000,-27000,-27000,-11069,-27000,28344,0
0,-27000,-27000,-23823,-9000,27000,-27000,-26390,-27000,27000,-14400,-13500,-27000,-27000,-27000,-18600,-16200,28345,0
-13500,-27000,-27000,-20647,-27000,-27000,-27000,-26146,-27000,12272,0,-27000,-27000,-27000,-27000,-15640,-27000,28346,0
-13500,-27000,-11571,-23823,-9000,-27000,-27000,-12860,27000,27000,1800,-13500,-27000,-27000,-27000,-19080,-5400,28347,0
0,-27000,-19285,-11117,-27000,27000,-18000,-13591,27000,7363,-27000,-13500,-27000,-27000,-27000,-14069,-16200,28350,0
0,-27000,-11571,-17470,-27000,-27000,-18000,-21636,27000,-17181,7200,-13500,-27000,-27000,-27000,-16250,-16200,28351,0
13500,-27000,-11571,-27000,-27000,27000,-18000,-26512,27000,-17181,7200,-13500,-27000,-27000,-27000,-10400,-27000,28352,0
0,-27000,-27000,-20647,9000,-27000,-27000,-17979,-27000,12272,3600,-27000,-27000,-27000,-27000,-16100,-27000,28354,0
0,-16200,-27000,-23823,-27000,-27000,0,-24318,27000,27000,1800,-13500,-27000,-27000,-27000,-9600,-16200,28358,0
0,-27000,-27000,-17470,-27000,-27000,-27000,-16516,27000,-17181,-10800,-27000,-27000,-27000,-27000,-21200,-27000,28359,0
13500,-27000,-11571,-14294,-27000,-27000,-27000,-18223,27000,2454,1800,-27000,-27000,-27000,-27000,-17310,-16200,28360,0
0,-27000,-19285,-17470,-27000,-27000,-27000,-24683,27000,22090,-3600,-13500,-27000,-27000,-27000,-20533,-16200,28362,0
-13500,-27000,-19285,-27000,-27000,27000,-27000,-26634,27000,27000,-19800,0,27000,-27000,-24206,-20300,-16200,28364,0
0,-27000,-19285,-20647,-27000,-27000,-9000,-24927,27000,-27000,-27000,-13500,-27000,-27000,-27000,-17392,-16200,28365,0
0,-21600,-11571,-20647,-27000,-27000,-18000,-26878,27000,-22090,-3600,-27000,-27000,-27000,-27000,-15800,-5400,28366,0
-13500,-27000,-19285,-20647,-27000,-27000,-27000,-12616,27000,-2454,-18000,-27000,-27000,-27000,-27000,-16000,-27000,28367,0
0,-27000,-11571,-20647,-27000,-27000,-27000,-20417,27000,22090,-9000,-13500,-27000,-27000,-27000,-17990,-16200,28368,0
0,-27000,-11571,-20647,-27000,-27000,-27000,-26512,-27000,27000,-19800,-13500,-27000,-27000,-27000,-16800,-16200,28369,0
0,-27000,-27000,-14294,-9000,-27000,-27000,-26512,27000,27000,-16200,-13500,-27000,-27000,-27000,-18174,-5400,28371,0
0,-27000,-27000,-23823,-9000,-27000,-18000,-27000,27000,12272,0,-13500,-27000,-27000,-27000,-12241,-27000,28372,0
-13500,-27000,-19285,-27000,-9000,-27000,-27000,-26634,27000,-7363,12600,-13500,-27000,-27000,-27000,-13419,-16200,28373,0
-13500,-27000,-27000,-23823,-27000,-27000,-27000,-27000,-27000,17181,23400,-27000,-27000,-27000,-27000,-14000,-27000,28374,0
-13500,-27000,-11571,-20647,-27000,-27000,-27000,-26756,27000,-7363,-1800,-27000,-27000,-27000,-27000,-20312,-27000,28375,0
0,-27000,-27000,-23823,-27000,-27000,-18000,-26878,27000,7363,-23400,-13500,-27000,-27000,-27000,-10400,5400,28378,0
0,-27000,-19285,-27000,-27000,-27000,-18000,-26878,27000,2454,1800,-13500,-27000,-27000,-27000,-12400,-16200,28379,0
-13500,-27000,-27000,-20647,-27000,-27000,-27000,-7009,-27000,17181,-25200,-27000,-27000,-27000,-27000,-17000,-27000,28380,0
-13500,-27000,-19285,-27000,-27000,-27000,-27000,-25415,27000,-17181,7200,-13500,-27000,-27000,-27000,-26400,-27000,28381,0
0,-27000,-27000,-17470,9000,-27000,-27000,-25415,27000,-12272,18000,-27000,-27000,-27000,-27000,-17400,-27000,28382,0
0,-27000,-27000,-20647,-27000,-27000,-27000,-13347,27000,-2454,-25200,-27000,-27000,-27000,-27000,-17000,-27000,28383,0
0,-27000,-27000,-17470,-27000,-27000,-27000,-9203,-27000,27000,23400,-27000,-27000,-27000,-27000,-19500,-27000,28384,0
-13500,-27000,-27000,-23823,-27000,-27000,-27000,-25902,27000,17181,7200,0,-27000,-27000,-27000,-17500,-27000,28387,0
0,-27000,-11571,1588,-27000,-27000,-27000,-21880,27000,22090,-27000,-13500,-27000,-27000,-27000,-14822,-5400,28389,0
-13500,-27000,-27000,-23823,-27000,-27000,-27000,-26878,27000,-7363,3600,-27000,-27000,-27000,-27000,-15220,-27000,28390,0
0,-27000,-27000,-20647,-27000,-27000,-27000,-24074,-27000,27000,-21600,-27000,-27000,-27000,-27000,-21500,-27000,28391,0
0,-27000,-27000,-20647,-27000,-27000,-18000,-26756,27000,-12272,19800,-13500,-27000,-27000,-27000,-12400,-16200,28392,0
0,-27000,-19285,-14294,-27000,-27000,-27000,792,27000,7363,27000,-13500,-27000,-27000,-27000,-17905,-16200,28393,0
0,-27000,-27000,-14294,-27000,-27000,-27000,-16395,27000,7363,27000,-13500,-27000,-27000,-27000,-13860,-5400,28394,0
0,-27000,-11571,-14294,-27000,-27000,-27000,-22611,27000,27000,-16200,-13500,-27000,-27000,-27000,-16600,-5400,28395,0
-13500,-27000,-19285,-23823,-27000,-27000,-27000,-16638,27000,27000,-23400,-13500,-27000,-27000,-27000,-17200,-27000,28396,0
0,-27000,-27000,-23823,-9000,27000,-27000,-19076,27000,-17181,-10800,-13500,-27000,-27000,-27000,-19350,-27000,28397,0
0,-27000,-11571,-27000,-27000,27000,-27000,-22246,27000,2454,-10800,-13500,-27000,-27000,-27000,-12510,-16200,28398,0
0,-27000,-19285,-20647,-27000,-27000,-27000,-26146,27000,-22090,-7200,-27000,-27000,-27000,-27000,-18300,-27000,28399,0
0,-27000,-11571,-17470,-27000,-27000,-27000,-10544,-27000,7363,-27000,-13500,-27000,-27000,-27000,-19350,5400,28400,0
0,-27000,-11571,-7941,-27000,-27000,-27000,-19198,-27000,17181,7200,-13500,-27000,-27000,-27000,-18075,-5400,28401,0
0,-27000,-27000,-23823,-27000,-27000,-27000,-23343,27000,2454,-14400,-13500,-27000,-27000,-27000,-13410,-16200,28402,0
0,-27000,-27000,-23823,-27000,27000,-27000,-10178,27000,-7363,-16200,-13500,-27000,-27000,-27000,-15570,-16200,28404,0
0,-27000,-27000,-11117,-27000,-27000,-27000,-19686,-27000,27000,23400,-13500,-27000,-27000,-27000,-17179,-27000,28405,0
0,-27000,-11571,-23823,-27000,-27000,-27000,-24074,27000,-27000,-25200,-27000,-27000,-27000,-27000,-21000,-27000,28407,0
0,-27000,-27000,-23823,-27000,27000,-27000,-26756,27000,-27000,19800,-13500,-27000,-27000,-27000,-16800,-16200,28409,0
0,-27000,-11571,-23823,9000,-27000,-27000,-14444,-27000,2454,3600,-27000,-27000,-27000,-27000,-17550,-27000,28410,0
-13500,-27000,-11571,-20647,-27000,-27000,-27000,-5180,27000,2454,1800,-13500,-27000,-27000,-27000,-17905,-16200,28411,0
0,-27000,-27000,-14294,-27000,-27000,-27000,-17735,27000,7363,25200,-27000,-27000,-27000,-27000,-18025,-27000,28412,0
0,-27000,-27000,-20647,-27000,-27000,-18000,-26634,27000,27000,-25200,-13500,-27000,-27000,-27000,-15250,-5400,28413,0
0,-27000,-19285,-20647,-27000,-27000,-27000,-8837,27000,12272,-25200,-27000,-27000,-27000,-27000,-18925,-27000,28414,0
0,-27000,-19285,-20647,-27000,-27000,-27000,1036,27000,12272,-25200,-13500,-27000,-27000,-27000,-17370,-16200,28415,0
0,-27000,-11571,-23823,-27000,-27000,-27000,-26634,-27000,12272,5400,0,-27000,-27000,-27000,-15000,-27000,28416,0
0,-27000,-19285,-20647,-9000,-27000,-27000,-23343,27000,22090,-9000,-13500,-27000,-27000,-27000,-18273,-27000,28418,0
0,-27000,-19285,-20647,-27000,-27000,-27000,-10056,27000,2454,16200,-13500,-27000,-27000,-27000,-19297,-16200,28419,0
0,-27000,-27000,-23823,-9000,-27000,-27000,-18467,27000,27000,-14400,-13500,-27000,-27000,-27000,-19080,-5400,28420,0
0,-27000,-11571,-23823,9000,-27000,-27000,-11884,-27000,7363,-14400,-27000,-27000,-27000,-27000,-17550,-27000,28421,0
0,-27000,-27000,-20647,9000,-27000,-27000,-22246,-27000,7363,-3600,-27000,-27000,-27000,-27000,-16100,-27000,28422,0
-13500,-27000,-19285,-27000,-27000,-27000,-27000,-22246,27000,12272,16200,-13500,-27000,-27000,-27000,-14030,-27000,28424,0
0,-27000,-11571,-20647,-9000,-27000,-27000,-27000,27000,7363,5400,-13500,-27000,-27000,-27000,-19158,-27000,28426,0
0,-27000,-11571,-20647,-9000,-27000,-27000,-20173,27000,7363,21600,-13500,-27000,-27000,-27000,-19758,-16200,28427,0
0,-27000,-27000,-20647,9000,-27000,-27000,-22246,-27000,7363,-3600,-27000,-27000,-27000,-27000,-16850,-27000,28428,0
13500,-27000,-27000,-23823,-27000,-27000,-18000,-27000,27000,-2454,10800,-13500,-27000,-27000,-27000,-12300,-5400,28429,0
-13500,-27000,-27000,-17470,-27000,-27000,-27000,-18345,27000,-2454,-3600,-27000,-27000,-27000,-27000,-15000,-27000,28431,0
0,-27000,-11571,-20647,-27000,-27000,-18000,-27000,-27000,12272,16200,-13500,-27000,-27000,-27000,-9000,-16200,28432,0
0,-27000,-27000,-23823,-27000,-27000,-27000,-24683,-27000,12272,5400,-13500,-27000,-27000,-27000,-14600,-5400,28433,0
0,-27000,-27000,-20647,-27000,-27000,-27000,-20051,27000,12272,9000,-27000,-27000,-27000,-27000,-16848,-27000,28435,0
13500,-27000,-19285,-23823,-27000,-27000,-27000,-22977,27000,12272,-10800,-27000,-27000,-27000,-27000,-14940,-27000,28437,0
0,-27000,-11571,-11117,-27000,-27000,-27000,-12616,27000,12272,-23400,-27000,-27000,-27000,-27000,-17072,-27000,28440,0
-13500,-27000,-27000,-23823,-27000,-27000,-27000,-27000,-27000,17181,-16200,0,27000,-22846,-24206,-20500,-27000,28441,0
0,-27000,-19285,-27000,-9000,-27000,-27000,-26878,27000,-27000,14400,-13500,-27000,-27000,-27000,-18000,-27000,28442,0
0,-27000,-27000,-23823,-27000,-27000,-27000,-25049,27000,-17181,-9000,0,-27000,-27000,-27000,-19500,-27000,28444,0
-13500,-27000,-27000,-20647,-27000,-27000,-27000,-26878,-27000,7363,3600,0,-27000,-27000,-27000,-20500,-27000,28445,0
0,-27000,-11571,-23823,-27000,-27000,-27000,-11153,27000,2454,1800,-13500,-27000,-27000,-27000,-16470,-27000,28446,0
0,-27000,-27000,-14294,-27000,-27000,-27000,-26512,-27000,7363,3600,-13500,-27000,-27000,-27000,-17950,-5400,28449,0
0,-27000,-27000,-14294,9000,-27000,-27000,-20905,27000,22090,-25200,-27000,-27000,-27000,-27000,-12900,-27000,28450,0
0,-27000,-19285,-20647,-9000,-27000,-27000,-21270,27000,22090,-9000,-13500,-27000,-27000,-27000,-19080,-5400,28453,0
0,-21600,-11571,-20647,-27000,-27000,-27000,-25537,27000,-22090,7200,-27000,-27000,-27000,-27000,-17000,-16200,28455,0
-13500,-27000,-11571,-20647,-27000,-27000,-27000,-25659,-27000,17181,12600,-27000,-27000,-27000,-27000,-19475,-27000,28456,0
0,-27000,-11571,-23823,-27000,-27000,-18000,-26024,-27000,27000,-18000,-13500,-27000,-27000,-27000,-19778,-27000,28458,0
0,-16200,-27000,-23823,-27000,-27000,-27000,-26390,27000,-12272,10800,-13500,-27000,-27000,-27000,-10300,-16200,28461,0
0,-27000,-27000,-20647,-27000,-27000,-18000,-21148,27000,-7363,14400,-13500,-27000,-27000,-27000,-12960,-16200,28463,0
-13500,-27000,-19285,-14294,-27000,-27000,-27000,-25781,-27000,12272,-16200,-13500,-27000,-27000,-27000,-19392,-16200,28465,0
0,-27000,-11571,-17470,-27000,-27000,-27000,-19320,27000,-12272,14400,-13500,-27000,-27000,-27000,-17021,-16200,28466,0
0,-27000,-11571,-20647,-27000,-27000,-27000,-25659,-27000,17181,12600,-27000,-27000,-27000,-27000,-18150,-27000,28468,0
-13500,-27000,-27000,-23823,-27000,-27000,-27000,-25293,27000,-7363,19800,-27000,-27000,-27000,-27000,-20750,-27000,28469,0
0,-21600,-11571,-20647,-27000,-27000,-27000,-16516,27000,17181,23400,-13500,-27000,-27000,-27000,-18670,-27000,28471,0
0,-27000,-19285,-20647,-9000,-27000,-27000,-24562,27000,27000,-12600,-13500,-27000,-27000,-27000,-17733,-16200,28472,0
-13500,-27000,-27000,-17470,-27000,-27000,-27000,-8593,27000,-27000,5400,-27000,-27000,-27000,-27000,-19900,-27000,28474,0
-13500,-27000,-19285,-27000,-9000,-27000,-27000,-27000,27000,17181,-10800,-13500,-27000,-27000,-27000,-18734,-27000,28476,0
-13500,-27000,-27000,-23823,-27000,-27000,-27000,-26268,27000,-12272,-16200,13500,-27000,-27000,-27000,-17500,-27000,28478,0
0,-27000,-11571,-20647,-9000,-27000,-27000,-21514,27000,-7363,9000,-13500,-27000,-27000,-27000,-15390,-16200,28479,0
0,-21600,-11571,-20647,-27000,-27000,-18000,-27000,27000,-27000,14400,-27000,-27000,-27000,-27000,-20160,-16200,28480,0
-13500,-27000,-27000,-23823,-27000,-27000,-27000,-22977,27000,12272,-25200,-13500,-27000,-27000,-27000,-16560,-16200,28482,0
0,-27000,-19285,-17470,-27000,-27000,-18000,-14444,27000,-7363,-19800,-13500,-27000,-27000,-27000,-17412,-16200,28483,0
-13500,-27000,-27000,-23823,-27000,-27000,-27000,-26390,-27000,17181,9000,-13500,-27000,-27000,-27000,-27000,-27000,28485,0
0,-27000,-19285,-20647,-27000,-27000,-27000,-26146,-27000,12272,-3600,-13500,-27000,-27000,-27000,-11800,-16200,28486,0
0,-27000,-27000,-20647,-9000,-27000,-27000,-5424,27000,7363,0,-13500,-27000,-27000,-27000,-17550,-16200,28488,0
0,-27000,-27000,-20647,-27000,-27000,-27000,-24805,27000,-27000,-7200,-13500,-27000,-27000,-27000,-19605,-27000,28489,0
0,-27000,-19285,-17470,-27000,-27000,-18000,-26756,27000,17181,-10800,-13500,-27000,-27000,-27000,-9500,-27000,28490,0
-13500,-27000,-27000,-20647,9000,-27000,-27000,-14566,-27000,17181,0,-27000,-27000,-27000,-27000,-18300,-27000,28491,0
